,Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate,AirTemp,Humidity,Pressure,Rainfall,TrackTemp,WindDirection,WindSpeed,Session_ID,Event_Name
6494,0 days 00:18:00.993000,MAG,20,0 days 00:01:21.243000,2.0,1.0,,,0 days 00:00:28.169000,0 days 00:00:18.525000,0 days 00:00:34.549000,0 days 00:17:07.919000,0 days 00:17:26.444000,0 days 00:18:00.993000,277.0,296.0,297.0,308.0,True,SOFT,2.0,True,Haas F1 Team,0 days 00:16:39.750000,2022-04-09 06:01:39.775,1,,False,,False,True,23.8,55.0,1017.5,False,31.3,286,1.1,Qualifying,Australian Grand Prix
6495,0 days 00:19:44.286000,MAG,20,0 days 00:01:43.293000,3.0,1.0,,,0 days 00:00:37.502000,0 days 00:00:22.097000,0 days 00:00:43.694000,0 days 00:18:38.495000,0 days 00:19:00.592000,0 days 00:19:44.286000,233.0,266.0,296.0,280.0,False,SOFT,3.0,True,Haas F1 Team,0 days 00:18:00.993000,2022-04-09 06:03:01.018,12,,False,,False,True,23.8,55.0,1017.5,False,31.3,322,0.8,Qualifying,Australian Grand Prix
6496,0 days 00:21:04.834000,MAG,20,0 days 00:01:20.548000,4.0,1.0,,,0 days 00:00:27.831000,0 days 00:00:18.350000,0 days 00:00:34.367000,0 days 00:20:12.117000,0 days 00:20:30.467000,0 days 00:21:04.834000,277.0,296.0,298.0,310.0,True,SOFT,4.0,True,Haas F1 Team,0 days 00:19:44.286000,2022-04-09 06:04:44.311,1,,False,,False,True,23.8,56.0,1017.5,False,31.1,0,1.0,Qualifying,Australian Grand Prix
6497,0 days 00:26:31.445000,MAG,20,,5.0,1.0,,0 days 00:22:40.099000,0 days 00:00:35.244000,0 days 00:00:21.223000,,0 days 00:21:40.115000,0 days 00:22:01.360000,,108.0,277.0,,292.0,False,SOFT,5.0,True,Haas F1 Team,0 days 00:21:04.834000,2022-04-09 06:06:04.859,12,,False,,False,False,23.8,54.0,1017.5,False,31.5,162,0.8,Qualifying,Australian Grand Prix
6498,0 days 00:28:16.267000,MAG,20,0 days 00:01:44.822000,6.0,2.0,0 days 00:26:33.744000,,0 days 00:00:39.921000,0 days 00:00:20.461000,0 days 00:00:44.440000,0 days 00:27:11.366000,0 days 00:27:31.827000,0 days 00:28:16.267000,241.0,263.0,297.0,182.0,False,SOFT,1.0,True,Haas F1 Team,0 days 00:26:31.445000,2022-04-09 06:11:31.470,1,,False,,False,False,23.8,54.0,1017.5,False,30.7,163,0.8,Qualifying,Australian Grand Prix
6499,0 days 00:29:36.521000,MAG,20,0 days 00:01:20.254000,7.0,2.0,,,0 days 00:00:27.859000,0 days 00:00:18.237000,0 days 00:00:34.158000,0 days 00:28:44.126000,0 days 00:29:02.363000,0 days 00:29:36.521000,279.0,298.0,297.0,313.0,True,SOFT,2.0,True,Haas F1 Team,0 days 00:28:16.267000,2022-04-09 06:13:16.292,1,,False,,False,True,23.8,54.0,1017.5,False,30.5,184,0.8,Qualifying,Australian Grand Prix
6500,0 days 00:46:06.896000,MAG,20,,8.0,2.0,,0 days 00:31:21.247000,0 days 00:00:36.257000,0 days 00:00:21.799000,,0 days 00:30:12.778000,0 days 00:30:34.613000,,231.0,267.0,,294.0,False,SOFT,3.0,True,Haas F1 Team,0 days 00:29:36.521000,2022-04-09 06:14:36.546,15,,False,,False,False,23.7,54.0,1017.5,False,30.2,163,0.8,Qualifying,Australian Grand Prix
6501,0 days 00:47:40.520000,MAG,20,,9.0,3.0,0 days 00:46:06.896000,,,0 days 00:00:19.380000,0 days 00:00:37.638000,,0 days 00:47:02.882000,0 days 00:47:40.647000,253.0,285.0,295.0,154.0,False,SOFT,1.0,True,Haas F1 Team,0 days 00:46:06.896000,2022-04-09 06:31:06.921,1,,False,,False,False,23.2,57.0,1017.4,False,29.2,284,1.6,Qualifying,Australian Grand Prix
6502,0 days 00:49:00.819000,MAG,20,0 days 00:01:20.299000,10.0,3.0,,,0 days 00:00:27.822000,0 days 00:00:18.380000,0 days 00:00:34.097000,0 days 00:48:08.342000,0 days 00:48:26.722000,0 days 00:49:00.819000,277.0,294.0,297.0,314.0,False,SOFT,2.0,True,Haas F1 Team,0 days 00:47:40.520000,2022-04-09 06:32:40.545,1,,False,,False,True,23.1,58.0,1017.4,False,29.1,292,1.3,Qualifying,Australian Grand Prix
6503,0 days 00:50:40.816000,MAG,20,,11.0,3.0,,0 days 00:50:40.816000,0 days 00:00:31.922000,0 days 00:00:20.752000,,0 days 00:49:32.703000,0 days 00:49:53.487000,,246.0,275.0,,296.0,False,SOFT,3.0,True,Haas F1 Team,0 days 00:49:00.819000,2022-04-09 06:34:00.844,1,,False,,False,False,23.2,57.0,1017.4,False,29.2,222,0.8,Qualifying,Australian Grand Prix
6504,0 days 00:47:58.152000,VET,5,0 days 00:01:48.370000,1.0,1.0,0 days 00:46:11.718000,,0 days 00:00:37.565000,0 days 00:00:19.794000,0 days 00:00:51.011000,0 days 00:46:47.379000,0 days 00:47:07.208000,0 days 00:47:58.321000,252.0,294.0,294.0,197.0,False,SOFT,1.0,True,Aston Martin,0 days 00:46:11.718000,2022-04-09 06:31:11.743,1,,False,,False,False,23.2,57.0,1017.4,False,29.2,284,1.6,Qualifying,Australian Grand Prix
6505,0 days 00:49:19.301000,VET,5,0 days 00:01:21.149000,2.0,1.0,,,0 days 00:00:27.994000,0 days 00:00:18.148000,0 days 00:00:35.007000,0 days 00:48:26.146000,0 days 00:48:44.294000,0 days 00:49:19.301000,279.0,299.0,299.0,313.0,True,SOFT,2.0,True,Aston Martin,0 days 00:47:58.152000,2022-04-09 06:32:58.177,1,,False,,False,True,23.1,58.0,1017.4,False,29.1,292,1.3,Qualifying,Australian Grand Prix
6506,0 days 00:51:03.382000,VET,5,,3.0,1.0,,0 days 00:51:03.382000,0 days 00:00:36.220000,0 days 00:00:21.798000,,0 days 00:49:55.545000,0 days 00:50:17.324000,,235.0,227.0,,235.0,False,SOFT,3.0,True,Aston Martin,0 days 00:49:19.301000,2022-04-09 06:34:19.326,12,,False,,False,False,23.2,57.0,1017.4,False,29.2,222,0.8,Qualifying,Australian Grand Prix
6507,0 days 00:17:40.978000,LAT,6,0 days 00:01:47.178000,1.0,1.0,0 days 00:15:55.755000,,0 days 00:00:41.022000,0 days 00:00:20.098000,0 days 00:00:46.058000,0 days 00:16:34.864000,0 days 00:16:54.973000,0 days 00:17:40.998000,259.0,282.0,299.0,205.0,False,SOFT,1.0,True,Williams,0 days 00:15:55.755000,2022-04-09 06:00:55.780,1,,False,,False,False,23.8,55.0,1017.5,False,31.4,321,1.3,Qualifying,Australian Grand Prix
6508,0 days 00:19:13.446000,LAT,6,0 days 00:01:32.468000,2.0,1.0,,,0 days 00:00:27.870000,0 days 00:00:18.222000,0 days 00:00:46.376000,0 days 00:18:08.848000,0 days 00:18:27.070000,0 days 00:19:13.446000,281.0,299.0,270.0,317.0,True,SOFT,2.0,True,Williams,0 days 00:17:40.978000,2022-04-09 06:02:41.003,12,,False,,False,True,23.8,55.0,1017.5,False,31.3,322,0.8,Qualifying,Australian Grand Prix
6509,0 days 00:21:11.869000,LAT,6,0 days 00:01:58.423000,3.0,1.0,,,0 days 00:00:43.016000,0 days 00:00:22.927000,0 days 00:00:52.480000,0 days 00:19:56.462000,0 days 00:20:19.389000,0 days 00:21:11.869000,173.0,285.0,300.0,252.0,False,SOFT,3.0,True,Williams,0 days 00:19:13.446000,2022-04-09 06:04:13.471,1,,False,,False,True,23.7,55.0,1017.5,False,31.1,152,1.1,Qualifying,Australian Grand Prix
6510,0 days 00:22:33.241000,LAT,6,0 days 00:01:21.372000,4.0,1.0,,,0 days 00:00:27.719000,0 days 00:00:18.192000,0 days 00:00:35.461000,0 days 00:21:39.588000,0 days 00:21:57.780000,0 days 00:22:33.241000,281.0,301.0,302.0,317.0,True,SOFT,4.0,True,Williams,0 days 00:21:11.869000,2022-04-09 06:06:11.894,12,,False,,False,True,23.8,54.0,1017.5,False,31.5,162,0.8,Qualifying,Australian Grand Prix
6511,0 days 00:26:46.947000,LAT,6,,5.0,1.0,,0 days 00:24:19.954000,0 days 00:00:39.302000,0 days 00:00:23.929000,,0 days 00:23:12.594000,0 days 00:23:36.519000,,246.0,274.0,,163.0,False,SOFT,5.0,True,Williams,0 days 00:22:33.241000,2022-04-09 06:07:33.266,1,,False,,False,False,23.8,54.0,1017.5,False,31.3,126,0.6,Qualifying,Australian Grand Prix
6512,0 days 00:28:43.082000,LAT,6,0 days 00:01:56.135000,6.0,2.0,0 days 00:26:48.927000,,0 days 00:00:37.840000,0 days 00:00:19.678000,0 days 00:00:58.617000,0 days 00:27:24.787000,0 days 00:27:44.465000,0 days 00:28:43.082000,264.0,285.0,300.0,221.0,False,SOFT,1.0,True,Williams,0 days 00:26:46.947000,2022-04-09 06:11:46.972,1,,False,,False,False,23.8,54.0,1017.5,False,30.7,163,0.8,Qualifying,Australian Grand Prix
6513,0 days 00:30:06.652000,LAT,6,0 days 00:01:23.570000,7.0,2.0,,,0 days 00:00:27.536000,0 days 00:00:18.198000,0 days 00:00:37.836000,0 days 00:29:10.618000,0 days 00:29:28.816000,0 days 00:30:06.652000,281.0,300.0,271.0,318.0,False,SOFT,2.0,True,Williams,0 days 00:28:43.082000,2022-04-09 06:13:43.107,1,,False,,False,True,23.8,54.0,1017.4,False,30.4,0,1.1,Qualifying,Australian Grand Prix
6514,0 days 00:43:01.773000,LAT,6,,8.0,2.0,,0 days 00:43:01.773000,0 days 00:00:48.789000,0 days 00:00:18.198000,,0 days 00:30:55.499000,0 days 00:43:01.773000,,147.0,,,250.0,False,SOFT,3.0,True,Williams,0 days 00:30:06.652000,2022-04-09 06:15:06.677,15,,False,,False,False,23.7,54.0,1017.5,False,30.2,163,0.8,Qualifying,Australian Grand Prix
6515,0 days 00:30:21.074000,STR,18,0 days 00:01:46.833000,1.0,1.0,0 days 00:28:36.218000,,0 days 00:00:43.939000,0 days 00:00:20.806000,0 days 00:00:42.088000,0 days 00:29:18.180000,0 days 00:29:39.006000,0 days 00:30:21.244000,156.0,282.0,296.0,100.0,False,SOFT,1.0,True,Aston Martin,0 days 00:28:36.218000,2022-04-09 06:13:36.243,1,,False,,False,False,23.8,54.0,1017.4,False,30.4,0,1.1,Qualifying,Australian Grand Prix
6516,0 days 00:43:01.760000,STR,18,,2.0,1.0,,0 days 00:43:01.760000,0 days 00:00:35.103000,0 days 00:00:20.806000,,0 days 00:30:56.226000,0 days 00:43:01.760000,,120.0,,,311.0,False,SOFT,2.0,True,Aston Martin,0 days 00:30:21.074000,2022-04-09 06:15:21.099,15,,False,,False,False,23.7,54.0,1017.5,False,30.2,163,0.8,Qualifying,Australian Grand Prix
6517,0 days 01:03:43.991000,VER,1,0 days 00:01:30.342000,1.0,1.0,,,,0 days 00:00:18.652000,0 days 00:00:36.822000,,0 days 01:03:07.261000,0 days 01:03:44.084000,270.0,295.0,282.0,238.0,False,MEDIUM,1.0,True,Red Bull Racing,0 days 01:02:13.396000,2022-04-10 05:03:13.407,1,2.0,False,,False,False,26.6,44.0,1014.4,False,39.3,312,1.7,Race,Australian Grand Prix
6518,0 days 01:05:08.822000,VER,1,0 days 00:01:24.831000,2.0,1.0,,,0 days 00:00:29.719000,0 days 00:00:18.536000,0 days 00:00:36.576000,0 days 01:04:13.710000,0 days 01:04:32.246000,0 days 01:05:08.822000,263.0,297.0,283.0,278.0,True,MEDIUM,2.0,True,Red Bull Racing,0 days 01:03:43.991000,2022-04-10 05:04:44.002,12,2.0,False,,False,True,26.6,43.0,1014.4,False,39.1,285,2.5,Race,Australian Grand Prix
6519,0 days 01:06:54.997000,VER,1,0 days 00:01:46.175000,3.0,1.0,,,0 days 00:00:29.540000,0 days 00:00:27.197000,0 days 00:00:49.438000,0 days 01:05:38.362000,0 days 01:06:05.559000,0 days 01:06:54.997000,266.0,179.0,255.0,279.0,False,MEDIUM,3.0,True,Red Bull Racing,0 days 01:05:08.822000,2022-04-10 05:06:08.833,264,2.0,False,,False,False,26.6,43.0,1014.4,False,39.0,311,2.7,Race,Australian Grand Prix
6520,0 days 01:09:09.269000,VER,1,0 days 00:02:14.272000,4.0,1.0,,,0 days 00:00:40.308000,0 days 00:00:30.646000,0 days 00:01:03.318000,0 days 01:07:35.305000,0 days 01:08:05.951000,0 days 01:09:09.269000,165.0,161.0,213.0,252.0,False,MEDIUM,4.0,True,Red Bull Racing,0 days 01:06:54.997000,2022-04-10 05:07:55.008,4,2.0,False,,False,False,26.5,43.0,1014.4,False,38.1,312,2.0,Race,Australian Grand Prix
6521,0 days 01:11:22.798000,VER,1,0 days 00:02:13.529000,5.0,1.0,,,0 days 00:00:44.387000,0 days 00:00:30.247000,0 days 00:00:58.895000,0 days 01:09:53.656000,0 days 01:10:23.903000,0 days 01:11:22.798000,192.0,191.0,239.0,236.0,False,MEDIUM,5.0,True,Red Bull Racing,0 days 01:09:09.269000,2022-04-10 05:10:09.280,4,2.0,False,,False,False,26.5,44.0,1014.5,False,37.4,302,2.5,Race,Australian Grand Prix
6522,0 days 01:13:46.862000,VER,1,0 days 00:02:24.064000,6.0,1.0,,,0 days 00:00:44.760000,0 days 00:00:31.637000,0 days 00:01:07.667000,0 days 01:12:07.558000,0 days 01:12:39.195000,0 days 01:13:46.862000,163.0,190.0,284.0,152.0,False,MEDIUM,6.0,True,Red Bull Racing,0 days 01:11:22.798000,2022-04-10 05:12:22.809,41,2.0,False,,False,False,26.3,44.0,1014.4,False,36.7,307,2.0,Race,Australian Grand Prix
6523,0 days 01:15:11.029000,VER,1,0 days 00:01:24.167000,7.0,1.0,,,0 days 00:00:29.265000,0 days 00:00:18.606000,0 days 00:00:36.296000,0 days 01:14:16.127000,0 days 01:14:34.733000,0 days 01:15:11.029000,271.0,294.0,284.0,293.0,True,MEDIUM,7.0,True,Red Bull Racing,0 days 01:13:46.862000,2022-04-10 05:14:46.873,1,2.0,False,,False,True,26.1,45.0,1014.5,False,36.3,287,1.6,Race,Australian Grand Prix
6524,0 days 01:16:34.995000,VER,1,0 days 00:01:23.966000,8.0,1.0,,,0 days 00:00:29.356000,0 days 00:00:18.449000,0 days 00:00:36.161000,0 days 01:15:40.385000,0 days 01:15:58.834000,0 days 01:16:34.995000,265.0,299.0,283.0,283.0,True,MEDIUM,8.0,True,Red Bull Racing,0 days 01:15:11.029000,2022-04-10 05:16:11.040,1,2.0,False,,False,True,26.2,45.0,1014.4,False,36.2,296,2.0,Race,Australian Grand Prix
6525,0 days 01:17:58.775000,VER,1,0 days 00:01:23.780000,9.0,1.0,,,0 days 00:00:29.161000,0 days 00:00:18.447000,0 days 00:00:36.172000,0 days 01:17:04.156000,0 days 01:17:22.603000,0 days 01:17:58.775000,,295.0,283.0,285.0,True,MEDIUM,9.0,True,Red Bull Racing,0 days 01:16:34.995000,2022-04-10 05:17:35.006,1,2.0,False,,False,True,26.4,44.0,1014.2,False,36.2,180,1.5,Race,Australian Grand Prix
6526,0 days 01:19:22.529000,VER,1,0 days 00:01:23.754000,10.0,1.0,,,0 days 00:00:29.252000,0 days 00:00:18.483000,0 days 00:00:36.019000,0 days 01:18:28.027000,0 days 01:18:46.510000,0 days 01:19:22.529000,263.0,294.0,284.0,281.0,True,MEDIUM,10.0,True,Red Bull Racing,0 days 01:17:58.775000,2022-04-10 05:18:58.786,1,2.0,False,,False,True,26.6,44.0,1014.4,False,36.1,260,0.6,Race,Australian Grand Prix
6527,0 days 01:20:47.163000,VER,1,0 days 00:01:24.634000,11.0,1.0,,,0 days 00:00:29.144000,0 days 00:00:18.337000,0 days 00:00:37.153000,0 days 01:19:51.673000,0 days 01:20:10.010000,0 days 01:20:47.163000,,299.0,281.0,282.0,False,MEDIUM,11.0,True,Red Bull Racing,0 days 01:19:22.529000,2022-04-10 05:20:22.540,1,2.0,False,,False,True,26.6,45.0,1014.4,False,36.2,311,1.2,Race,Australian Grand Prix
6528,0 days 01:22:11.717000,VER,1,0 days 00:01:24.554000,12.0,1.0,,,0 days 00:00:29.347000,0 days 00:00:18.431000,0 days 00:00:36.776000,0 days 01:21:16.510000,0 days 01:21:34.941000,0 days 01:22:11.717000,265.0,298.0,281.0,281.0,False,MEDIUM,12.0,True,Red Bull Racing,0 days 01:20:47.163000,2022-04-10 05:21:47.174,1,2.0,False,,False,True,26.6,44.0,1014.2,False,36.7,340,1.3,Race,Australian Grand Prix
6529,0 days 01:23:36.375000,VER,1,0 days 00:01:24.658000,13.0,1.0,,,0 days 00:00:29.370000,0 days 00:00:18.524000,0 days 00:00:36.764000,0 days 01:22:41.087000,0 days 01:22:59.611000,0 days 01:23:36.375000,266.0,297.0,282.0,277.0,False,MEDIUM,13.0,True,Red Bull Racing,0 days 01:22:11.717000,2022-04-10 05:23:11.728,1,2.0,False,,False,True,26.6,44.0,1014.2,False,37.2,295,2.5,Race,Australian Grand Prix
6530,0 days 01:25:00.900000,VER,1,0 days 00:01:24.525000,14.0,1.0,,,0 days 00:00:29.339000,0 days 00:00:18.561000,0 days 00:00:36.625000,0 days 01:24:05.714000,0 days 01:24:24.275000,0 days 01:25:00.900000,264.0,293.0,283.0,283.0,False,MEDIUM,14.0,True,Red Bull Racing,0 days 01:23:36.375000,2022-04-10 05:24:36.386,1,2.0,False,,False,True,26.7,43.0,1014.2,False,37.7,20,1.7,Race,Australian Grand Prix
6531,0 days 01:26:25.456000,VER,1,0 days 00:01:24.556000,15.0,1.0,,,0 days 00:00:29.267000,0 days 00:00:18.549000,0 days 00:00:36.740000,0 days 01:25:30.167000,0 days 01:25:48.716000,0 days 01:26:25.456000,263.0,294.0,283.0,285.0,False,MEDIUM,15.0,True,Red Bull Racing,0 days 01:25:00.900000,2022-04-10 05:26:00.911,1,2.0,False,,False,True,26.9,44.0,1014.2,False,37.5,346,0.5,Race,Australian Grand Prix
6532,0 days 01:27:50.028000,VER,1,0 days 00:01:24.572000,16.0,1.0,,,0 days 00:00:29.241000,0 days 00:00:18.610000,0 days 00:00:36.721000,0 days 01:26:54.697000,0 days 01:27:13.307000,0 days 01:27:50.028000,,294.0,282.0,286.0,False,MEDIUM,16.0,True,Red Bull Racing,0 days 01:26:25.456000,2022-04-10 05:27:25.467,1,2.0,False,,False,True,26.9,43.0,1014.2,False,36.8,307,0.5,Race,Australian Grand Prix
6533,0 days 01:29:14.536000,VER,1,0 days 00:01:24.508000,17.0,1.0,,,0 days 00:00:29.283000,0 days 00:00:18.576000,0 days 00:00:36.649000,0 days 01:28:19.311000,0 days 01:28:37.887000,0 days 01:29:14.536000,262.0,294.0,282.0,283.0,False,MEDIUM,17.0,True,Red Bull Racing,0 days 01:27:50.028000,2022-04-10 05:28:50.039,1,2.0,False,,False,True,27.1,43.0,1014.2,False,37.7,165,0.4,Race,Australian Grand Prix
6534,0 days 01:30:54.002000,VER,1,0 days 00:01:39.466000,18.0,1.0,,0 days 01:30:37.751000,0 days 00:00:29.368000,0 days 00:00:18.600000,0 days 00:00:51.498000,0 days 01:29:43.904000,0 days 01:30:02.504000,0 days 01:30:54.002000,264.0,296.0,,,False,MEDIUM,18.0,True,Red Bull Racing,0 days 01:29:14.536000,2022-04-10 05:30:14.547,1,7.0,False,,False,False,27.1,42.0,1014.2,False,37.0,321,1.1,Race,Australian Grand Prix
6535,0 days 01:32:23.087000,VER,1,0 days 00:01:29.085000,19.0,2.0,0 days 01:30:56.023000,,0 days 00:00:34.759000,0 days 00:00:18.542000,0 days 00:00:35.784000,0 days 01:31:28.761000,0 days 01:31:47.303000,0 days 01:32:23.087000,263.0,297.0,284.0,227.0,False,HARD,1.0,True,Red Bull Racing,0 days 01:30:54.002000,2022-04-10 05:31:54.013,1,7.0,False,,False,False,26.8,44.0,1014.2,False,36.4,335,1.7,Race,Australian Grand Prix
6536,0 days 01:33:46.304000,VER,1,0 days 00:01:23.217000,20.0,2.0,,,0 days 00:00:28.832000,0 days 00:00:18.376000,0 days 00:00:36.009000,0 days 01:32:51.919000,0 days 01:33:10.295000,0 days 01:33:46.304000,268.0,294.0,286.0,283.0,True,HARD,2.0,True,Red Bull Racing,0 days 01:32:23.087000,2022-04-10 05:33:23.098,1,5.0,False,,False,True,26.7,44.0,1014.2,False,36.6,322,1.0,Race,Australian Grand Prix
6537,0 days 01:35:09.433000,VER,1,0 days 00:01:23.129000,21.0,2.0,,,0 days 00:00:28.886000,0 days 00:00:18.348000,0 days 00:00:35.895000,0 days 01:34:15.190000,0 days 01:34:33.538000,0 days 01:35:09.433000,269.0,297.0,296.0,282.0,True,HARD,3.0,True,Red Bull Racing,0 days 01:33:46.304000,2022-04-10 05:34:46.315,1,4.0,False,,False,True,26.6,44.0,1014.2,False,36.8,343,2.0,Race,Australian Grand Prix
6538,0 days 01:36:31.966000,VER,1,0 days 00:01:22.533000,22.0,2.0,,,0 days 00:00:28.436000,0 days 00:00:18.391000,0 days 00:00:35.706000,0 days 01:35:37.869000,0 days 01:35:56.260000,0 days 01:36:31.966000,267.0,294.0,285.0,304.0,True,HARD,4.0,True,Red Bull Racing,0 days 01:35:09.433000,2022-04-10 05:36:09.444,1,3.0,False,,False,True,26.8,44.0,1014.2,False,36.8,317,1.0,Race,Australian Grand Prix
6539,0 days 01:38:01.731000,VER,1,0 days 00:01:29.765000,23.0,2.0,,,0 days 00:00:28.838000,0 days 00:00:18.343000,0 days 00:00:42.584000,0 days 01:37:00.804000,0 days 01:37:19.147000,0 days 01:38:01.731000,,296.0,231.0,283.0,False,HARD,5.0,True,Red Bull Racing,0 days 01:36:31.966000,2022-04-10 05:37:31.977,124,2.0,False,,False,False,27.1,43.0,1014.2,False,36.5,349,2.0,Race,Australian Grand Prix
6540,0 days 01:40:33.248000,VER,1,,24.0,2.0,,,0 days 00:00:54.111000,0 days 00:00:38.383000,0 days 00:00:58.957000,0 days 01:38:55.949000,0 days 01:39:34.354000,0 days 01:40:33.248000,144.0,180.0,209.0,198.0,False,HARD,6.0,True,Red Bull Racing,0 days 01:38:01.731000,2022-04-10 05:39:01.742,4,2.0,False,,False,False,27.0,43.0,1014.2,False,36.6,283,1.2,Race,Australian Grand Prix
6541,0 days 01:43:02.285000,VER,1,0 days 00:02:29.037000,25.0,2.0,,,0 days 00:00:55.401000,0 days 00:00:35.310000,0 days 00:00:58.326000,0 days 01:41:28.649000,0 days 01:42:03.959000,0 days 01:43:02.285000,107.0,179.0,144.0,128.0,False,HARD,7.0,True,Red Bull Racing,0 days 01:40:33.248000,2022-04-10 05:41:33.259,4,2.0,False,,False,False,27.2,43.0,1014.0,False,37.0,316,1.8,Race,Australian Grand Prix
6542,0 days 01:45:41.341000,VER,1,,26.0,2.0,,,0 days 00:00:55.223000,0 days 00:00:31.182000,0 days 00:01:12.658000,0 days 01:43:57.569000,0 days 01:44:28.685000,0 days 01:45:41.488000,142.0,221.0,285.0,161.0,False,HARD,8.0,True,Red Bull Racing,0 days 01:43:02.285000,2022-04-10 05:44:02.296,41,2.0,False,,False,False,27.2,43.0,1014.0,False,36.5,323,2.0,Race,Australian Grand Prix
6543,0 days 01:47:07.672000,VER,1,0 days 00:01:26.331000,27.0,2.0,,,0 days 00:00:31.242000,0 days 00:00:18.616000,0 days 00:00:36.473000,0 days 01:46:12.583000,0 days 01:46:31.199000,0 days 01:47:07.672000,269.0,295.0,284.0,291.0,False,HARD,9.0,True,Red Bull Racing,0 days 01:45:41.341000,2022-04-10 05:46:41.352,1,2.0,False,,False,True,27.0,43.0,1014.2,False,36.5,265,1.0,Race,Australian Grand Prix
6544,0 days 01:48:31.859000,VER,1,0 days 00:01:24.187000,28.0,2.0,,,0 days 00:00:29.330000,0 days 00:00:18.426000,0 days 00:00:36.431000,0 days 01:47:37.002000,0 days 01:47:55.428000,0 days 01:48:31.859000,261.0,294.0,284.0,277.0,False,HARD,10.0,True,Red Bull Racing,0 days 01:47:07.672000,2022-04-10 05:48:07.683,1,2.0,False,,False,True,27.0,42.0,1014.0,False,36.7,298,1.8,Race,Australian Grand Prix
6545,0 days 01:49:55.307000,VER,1,0 days 00:01:23.448000,29.0,2.0,,,0 days 00:00:29.181000,0 days 00:00:18.371000,0 days 00:00:35.896000,0 days 01:49:01.040000,0 days 01:49:19.411000,0 days 01:49:55.307000,263.0,293.0,285.0,280.0,False,HARD,11.0,True,Red Bull Racing,0 days 01:48:31.859000,2022-04-10 05:49:31.870,1,2.0,False,,False,True,27.0,42.0,1014.0,False,36.4,286,1.6,Race,Australian Grand Prix
6546,0 days 01:51:18.432000,VER,1,0 days 00:01:23.125000,30.0,2.0,,,0 days 00:00:29.010000,0 days 00:00:18.366000,0 days 00:00:35.749000,0 days 01:50:24.317000,0 days 01:50:42.683000,0 days 01:51:18.432000,262.0,294.0,284.0,277.0,False,HARD,12.0,True,Red Bull Racing,0 days 01:49:55.307000,2022-04-10 05:50:55.318,1,2.0,False,,False,True,27.0,42.0,1014.0,False,36.4,158,1.7,Race,Australian Grand Prix
6547,0 days 01:52:41.413000,VER,1,0 days 00:01:22.981000,31.0,2.0,,,0 days 00:00:28.803000,0 days 00:00:18.335000,0 days 00:00:35.843000,0 days 01:51:47.235000,0 days 01:52:05.570000,0 days 01:52:41.413000,265.0,295.0,284.0,281.0,False,HARD,13.0,True,Red Bull Racing,0 days 01:51:18.432000,2022-04-10 05:52:18.443,1,2.0,False,,False,True,27.0,42.0,1014.0,False,36.1,332,1.7,Race,Australian Grand Prix
6548,0 days 01:54:04.070000,VER,1,0 days 00:01:22.657000,32.0,2.0,,,0 days 00:00:28.760000,0 days 00:00:18.280000,0 days 00:00:35.617000,0 days 01:53:10.173000,0 days 01:53:28.453000,0 days 01:54:04.070000,268.0,294.0,285.0,,False,HARD,14.0,True,Red Bull Racing,0 days 01:52:41.413000,2022-04-10 05:53:41.424,1,2.0,False,,False,True,27.0,42.0,1014.0,False,36.2,210,2.2,Race,Australian Grand Prix
6549,0 days 01:55:26.822000,VER,1,0 days 00:01:22.752000,33.0,2.0,,,0 days 00:00:28.769000,0 days 00:00:18.398000,0 days 00:00:35.585000,0 days 01:54:32.839000,0 days 01:54:51.237000,0 days 01:55:26.822000,266.0,293.0,285.0,282.0,False,HARD,15.0,True,Red Bull Racing,0 days 01:54:04.070000,2022-04-10 05:55:04.081,1,2.0,False,,False,True,27.0,42.0,1014.0,False,36.2,336,1.6,Race,Australian Grand Prix
6550,0 days 01:56:49.282000,VER,1,0 days 00:01:22.460000,34.0,2.0,,,0 days 00:00:28.583000,0 days 00:00:18.342000,0 days 00:00:35.535000,0 days 01:55:55.405000,0 days 01:56:13.747000,0 days 01:56:49.282000,269.0,295.0,283.0,283.0,True,HARD,16.0,True,Red Bull Racing,0 days 01:55:26.822000,2022-04-10 05:56:26.833,1,2.0,False,,False,True,27.0,42.0,1014.0,False,35.9,202,1.7,Race,Australian Grand Prix
6551,0 days 01:58:12.128000,VER,1,0 days 00:01:22.846000,35.0,2.0,,,0 days 00:00:28.673000,0 days 00:00:18.374000,0 days 00:00:35.799000,0 days 01:57:17.955000,0 days 01:57:36.329000,0 days 01:58:12.128000,266.0,291.0,278.0,284.0,False,HARD,17.0,True,Red Bull Racing,0 days 01:56:49.282000,2022-04-10 05:57:49.293,1,2.0,False,,False,True,27.1,42.0,1014.0,False,36.1,154,1.2,Race,Australian Grand Prix
