,Time,AirTemp,Humidity,Pressure,Rainfall,TrackTemp,WindDirection,WindSpeed,Event_Name
230,0 days 01:04:44.009000,14.2,66.0,1007.0,False,17.9,18,4.0,Canadian Grand Prix
231,0 days 01:06:44.001000,14.4,66.0,1007.0,False,17.8,10,2.5,Canadian Grand Prix
232,0 days 01:07:44,14.6,67.0,1007.0,False,17.9,348,2.5,Canadian Grand Prix
233,0 days 01:15:44.047000,14.8,65.0,1007.0,False,18.5,349,2.0,Canadian Grand Prix
234,0 days 01:17:44.050000,14.7,64.0,1007.0,False,18.3,18,1.8,Canadian Grand Prix
235,0 days 01:18:44.047000,14.6,64.0,1007.0,False,18.3,19,3.7,Canadian Grand Prix
236,0 days 01:19:44.054000,14.9,65.0,1007.0,False,18.3,12,1.6,Canadian Grand Prix
237,0 days 01:21:44.045000,14.9,65.0,1007.0,False,18.3,2,1.6,Canadian Grand Prix
238,0 days 01:23:44.045000,15.0,63.0,1007.0,False,18.3,347,2.7,Canadian Grand Prix
239,0 days 01:24:44.046000,15.0,64.0,1007.2,False,18.3,94,1.8,Canadian Grand Prix
240,0 days 01:26:44.064000,15.2,62.0,1007.2,False,18.1,10,2.7,Canadian Grand Prix
241,0 days 00:16:43.891000,12.5,84.0,1006.7,True,18.1,19,1.6,Canadian Grand Prix
242,0 days 00:18:43.917000,12.7,84.0,1006.9,True,18.2,291,1.3,Canadian Grand Prix
243,0 days 00:20:43.924000,12.8,85.0,1006.7,True,18.2,41,1.1,Canadian Grand Prix
244,0 days 00:21:43.943000,12.8,84.0,1006.9,True,18.2,348,1.7,Canadian Grand Prix
245,0 days 00:23:44.246000,12.9,85.0,1006.9,True,18.2,347,1.7,Canadian Grand Prix
246,0 days 00:25:43.954000,12.7,84.0,1007.0,True,18.2,13,1.7,Canadian Grand Prix
247,0 days 00:26:43.961000,12.8,85.0,1007.0,True,18.1,4,1.5,Canadian Grand Prix
248,0 days 00:28:43.961000,12.9,85.0,1007.0,True,18.1,344,1.0,Canadian Grand Prix
249,0 days 00:30:43.955000,12.9,84.0,1007.0,True,18.3,317,2.2,Canadian Grand Prix
250,0 days 00:31:43.962000,12.8,84.0,1007.0,True,18.2,358,1.2,Canadian Grand Prix
251,0 days 00:33:43.948000,12.8,83.0,1007.0,True,18.2,10,2.0,Canadian Grand Prix
252,0 days 00:41:43.963000,13.2,81.0,1007.0,True,18.5,152,1.3,Canadian Grand Prix
253,0 days 00:43:43.957000,13.0,82.0,1007.0,False,18.6,326,0.8,Canadian Grand Prix
254,0 days 00:45:43.952000,13.4,80.0,1007.0,False,18.6,4,2.0,Canadian Grand Prix
255,0 days 00:59:43.992000,13.9,71.0,1007.2,False,18.1,336,1.3,Canadian Grand Prix
256,0 days 01:00:43.971000,14.1,72.0,1007.2,False,17.9,4,1.6,Canadian Grand Prix
257,0 days 01:02:43.971000,14.0,68.0,1007.0,False,18.2,9,3.0,Canadian Grand Prix
258,0 days 01:03:43.993000,14.1,67.0,1006.9,False,18.0,4,3.2,Canadian Grand Prix
259,0 days 01:05:43.999000,14.3,68.0,1007.0,False,17.8,1,2.2,Canadian Grand Prix
260,0 days 01:06:44.001000,14.4,66.0,1007.0,False,17.8,10,2.5,Canadian Grand Prix
261,0 days 01:08:44,14.7,67.0,1007.0,False,18.0,1,2.2,Canadian Grand Prix
262,0 days 01:15:44.047000,14.8,65.0,1007.0,False,18.5,349,2.0,Canadian Grand Prix
263,0 days 01:17:44.050000,14.7,64.0,1007.0,False,18.3,18,1.8,Canadian Grand Prix
264,0 days 01:19:44.054000,14.9,65.0,1007.0,False,18.3,12,1.6,Canadian Grand Prix
265,0 days 01:20:44.048000,14.9,64.0,1007.0,False,18.3,25,2.2,Canadian Grand Prix
266,0 days 01:22:44.048000,15.0,64.0,1007.0,False,18.4,9,2.2,Canadian Grand Prix
267,0 days 01:24:44.046000,15.0,64.0,1007.2,False,18.3,94,1.8,Canadian Grand Prix
268,0 days 01:25:44.050000,15.1,65.0,1007.2,False,18.1,358,1.3,Canadian Grand Prix
