,Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate,AirTemp,Humidity,Pressure,Rainfall,TrackTemp,WindDirection,WindSpeed,Session_ID,Event_Name
9822,0 days 01:55:01.191000,GAS,10,0 days 00:01:17.174000,20.0,3.0,,,0 days 00:00:19.684000,0 days 00:00:39.976000,0 days 00:00:17.514000,0 days 01:54:03.699000,0 days 01:54:43.675000,0 days 01:55:01.189000,320.0,246.0,326.0,308.0,False,SOFT,21.0,False,Alpine,0 days 01:53:44.017000,2023-11-05 17:54:44.020,1,7.0,False,,False,True,20.8,57.0,927.9,False,48.9,166,0.8,Race,São Paulo Grand Prix
9823,0 days 01:56:18.602000,GAS,10,0 days 00:01:17.411000,21.0,3.0,,,0 days 00:00:19.683000,0 days 00:00:40.016000,0 days 00:00:17.712000,0 days 01:55:20.872000,0 days 01:56:00.888000,0 days 01:56:18.600000,319.0,248.0,322.0,313.0,False,SOFT,22.0,False,Alpine,0 days 01:55:01.191000,2023-11-05 17:56:01.194,1,6.0,False,,False,True,20.5,59.0,927.7,False,48.3,198,1.3,Race,São Paulo Grand Prix
9824,0 days 01:57:35.965000,GAS,10,0 days 00:01:17.363000,22.0,3.0,,,0 days 00:00:19.725000,0 days 00:00:39.923000,0 days 00:00:17.715000,0 days 01:56:38.325000,0 days 01:57:18.248000,0 days 01:57:35.963000,317.0,241.0,310.0,310.0,False,SOFT,23.0,False,Alpine,0 days 01:56:18.602000,2023-11-05 17:57:18.605,1,5.0,False,,False,True,20.6,59.0,927.7,False,48.3,189,2.2,Race,São Paulo Grand Prix
9825,0 days 01:58:53.348000,GAS,10,0 days 00:01:17.383000,23.0,3.0,,,0 days 00:00:19.805000,0 days 00:00:39.883000,0 days 00:00:17.695000,0 days 01:57:55.768000,0 days 01:58:35.651000,0 days 01:58:53.346000,305.0,244.0,308.0,306.0,False,SOFT,24.0,False,Alpine,0 days 01:57:35.965000,2023-11-05 17:58:35.968,1,5.0,False,,False,True,20.4,59.0,927.7,False,48.3,175,1.5,Race,São Paulo Grand Prix
9826,0 days 02:00:10.822000,GAS,10,0 days 00:01:17.474000,24.0,3.0,,,0 days 00:00:19.794000,0 days 00:00:39.875000,0 days 00:00:17.805000,0 days 01:59:13.140000,0 days 01:59:53.015000,0 days 02:00:10.820000,304.0,243.0,306.0,299.0,False,SOFT,25.0,False,Alpine,0 days 01:58:53.348000,2023-11-05 17:59:53.351,1,5.0,False,,False,True,20.5,59.0,927.7,False,48.5,195,1.5,Race,São Paulo Grand Prix
9827,0 days 02:01:28.829000,GAS,10,0 days 00:01:18.007000,25.0,3.0,,,0 days 00:00:20.035000,0 days 00:00:40.084000,0 days 00:00:17.888000,0 days 02:00:30.855000,0 days 02:01:10.939000,0 days 02:01:28.827000,,241.0,308.0,303.0,False,SOFT,26.0,False,Alpine,0 days 02:00:10.822000,2023-11-05 18:01:10.825,1,5.0,False,,False,True,20.5,58.0,927.7,False,48.1,153,0.8,Race,São Paulo Grand Prix
9828,0 days 02:02:50.342000,GAS,10,0 days 00:01:21.513000,26.0,3.0,,0 days 02:02:47.404000,0 days 00:00:19.956000,0 days 00:00:40.003000,0 days 00:00:21.554000,0 days 02:01:48.783000,0 days 02:02:28.786000,0 days 02:02:50.340000,,240.0,,297.0,False,SOFT,27.0,False,Alpine,0 days 02:01:28.829000,2023-11-05 18:02:28.832,1,5.0,False,,False,False,20.5,58.0,927.7,False,47.8,200,0.6,Race,São Paulo Grand Prix
9829,0 days 02:04:25.518000,GAS,10,0 days 00:01:35.176000,27.0,4.0,0 days 02:03:12.778000,,0 days 00:00:39.141000,0 days 00:00:38.715000,0 days 00:00:17.320000,0 days 02:03:29.481000,0 days 02:04:08.196000,0 days 02:04:25.516000,300.0,243.0,310.0,,False,MEDIUM,1.0,True,Alpine,0 days 02:02:50.342000,2023-11-05 18:03:50.345,1,12.0,False,,False,False,20.5,57.0,927.9,False,48.4,190,0.6,Race,São Paulo Grand Prix
9830,0 days 02:05:40.733000,GAS,10,0 days 00:01:15.215000,28.0,4.0,,,0 days 00:00:19.349000,0 days 00:00:38.714000,0 days 00:00:17.152000,0 days 02:04:44.865000,0 days 02:05:23.579000,0 days 02:05:40.731000,308.0,250.0,325.0,300.0,True,MEDIUM,2.0,True,Alpine,0 days 02:04:25.518000,2023-11-05 18:05:25.521,1,12.0,False,,False,True,20.7,56.0,927.7,False,48.8,172,1.2,Race,São Paulo Grand Prix
9831,0 days 02:06:57.141000,GAS,10,0 days 00:01:16.408000,29.0,4.0,,,0 days 00:00:19.283000,0 days 00:00:39.816000,0 days 00:00:17.309000,0 days 02:06:00.014000,0 days 02:06:39.830000,0 days 02:06:57.139000,320.0,242.0,326.0,315.0,False,MEDIUM,3.0,True,Alpine,0 days 02:05:40.733000,2023-11-05 18:06:40.736,1,11.0,False,,False,True,20.5,57.0,927.7,False,48.8,154,1.2,Race,São Paulo Grand Prix
9832,0 days 02:08:12.743000,GAS,10,0 days 00:01:15.602000,30.0,4.0,,,0 days 00:00:19.443000,0 days 00:00:38.962000,0 days 00:00:17.197000,0 days 02:07:16.582000,0 days 02:07:55.544000,0 days 02:08:12.741000,307.0,246.0,329.0,319.0,False,MEDIUM,4.0,True,Alpine,0 days 02:06:57.141000,2023-11-05 18:07:57.144,1,11.0,False,,False,True,20.4,57.0,927.7,False,48.4,174,1.1,Race,São Paulo Grand Prix
9833,0 days 02:09:28.905000,GAS,10,0 days 00:01:16.162000,31.0,4.0,,,0 days 00:00:19.343000,0 days 00:00:39.536000,0 days 00:00:17.283000,0 days 02:08:32.084000,0 days 02:09:11.620000,0 days 02:09:28.903000,321.0,242.0,329.0,316.0,False,MEDIUM,5.0,True,Alpine,0 days 02:08:12.743000,2023-11-05 18:09:12.746,1,10.0,False,,False,True,20.5,57.0,927.7,False,48.0,150,1.6,Race,São Paulo Grand Prix
9834,0 days 02:10:44.535000,GAS,10,0 days 00:01:15.630000,32.0,4.0,,,0 days 00:00:19.275000,0 days 00:00:38.956000,0 days 00:00:17.399000,0 days 02:09:48.178000,0 days 02:10:27.134000,0 days 02:10:44.533000,303.0,245.0,306.0,331.0,False,MEDIUM,6.0,True,Alpine,0 days 02:09:28.905000,2023-11-05 18:10:28.908,1,9.0,False,,False,True,20.5,58.0,927.7,False,47.8,185,1.7,Race,São Paulo Grand Prix
9835,0 days 02:11:59.978000,GAS,10,0 days 00:01:15.443000,33.0,4.0,,,0 days 00:00:19.412000,0 days 00:00:38.739000,0 days 00:00:17.292000,0 days 02:11:03.945000,0 days 02:11:42.684000,0 days 02:11:59.976000,301.0,249.0,309.0,291.0,False,MEDIUM,7.0,True,Alpine,0 days 02:10:44.535000,2023-11-05 18:11:44.538,1,9.0,False,,False,True,20.4,58.0,927.9,False,47.4,170,1.7,Race,São Paulo Grand Prix
9836,0 days 02:13:15.657000,GAS,10,0 days 00:01:15.679000,34.0,4.0,,,0 days 00:00:19.356000,0 days 00:00:38.895000,0 days 00:00:17.428000,0 days 02:12:19.332000,0 days 02:12:58.227000,0 days 02:13:15.655000,303.0,249.0,309.0,296.0,False,MEDIUM,8.0,True,Alpine,0 days 02:11:59.978000,2023-11-05 18:12:59.981,1,9.0,False,,False,True,20.3,60.0,927.7,False,47.3,311,1.6,Race,São Paulo Grand Prix
9837,0 days 02:14:31.387000,GAS,10,0 days 00:01:15.730000,35.0,4.0,,,0 days 00:00:19.395000,0 days 00:00:38.928000,0 days 00:00:17.407000,0 days 02:13:35.050000,0 days 02:14:13.978000,0 days 02:14:31.385000,304.0,249.0,310.0,295.0,False,MEDIUM,9.0,True,Alpine,0 days 02:13:15.657000,2023-11-05 18:14:15.660,1,9.0,False,,False,True,20.2,60.0,927.7,False,47.2,156,1.0,Race,São Paulo Grand Prix
9838,0 days 02:15:47.097000,GAS,10,0 days 00:01:15.710000,36.0,4.0,,,0 days 00:00:19.533000,0 days 00:00:38.912000,0 days 00:00:17.265000,0 days 02:14:50.918000,0 days 02:15:29.830000,0 days 02:15:47.095000,303.0,248.0,311.0,294.0,False,MEDIUM,10.0,True,Alpine,0 days 02:14:31.387000,2023-11-05 18:15:31.390,1,9.0,False,,False,True,20.2,59.0,927.7,False,47.2,177,1.3,Race,São Paulo Grand Prix
9839,0 days 02:17:03.058000,GAS,10,0 days 00:01:15.961000,37.0,4.0,,,0 days 00:00:19.473000,0 days 00:00:39.094000,0 days 00:00:17.394000,0 days 02:16:06.568000,0 days 02:16:45.662000,0 days 02:17:03.056000,304.0,247.0,311.0,291.0,False,MEDIUM,11.0,True,Alpine,0 days 02:15:47.097000,2023-11-05 18:16:47.100,1,9.0,False,,False,True,20.3,58.0,927.7,False,47.3,182,2.0,Race,São Paulo Grand Prix
9840,0 days 02:18:19.060000,GAS,10,0 days 00:01:16.002000,38.0,4.0,,,0 days 00:00:19.405000,0 days 00:00:39.158000,0 days 00:00:17.439000,0 days 02:17:22.461000,0 days 02:18:01.619000,0 days 02:18:19.058000,306.0,245.0,311.0,296.0,False,MEDIUM,12.0,True,Alpine,0 days 02:17:03.058000,2023-11-05 18:18:03.061,1,9.0,False,,False,True,20.5,59.0,927.7,False,47.5,191,1.7,Race,São Paulo Grand Prix
9841,0 days 02:19:35.506000,GAS,10,0 days 00:01:16.446000,39.0,4.0,,,0 days 00:00:19.453000,0 days 00:00:39.446000,0 days 00:00:17.547000,0 days 02:18:38.511000,0 days 02:19:17.957000,0 days 02:19:35.504000,,245.0,310.0,292.0,False,MEDIUM,13.0,True,Alpine,0 days 02:18:19.060000,2023-11-05 18:19:19.063,1,9.0,False,,False,True,20.5,58.0,927.7,False,47.5,174,2.0,Race,São Paulo Grand Prix
9842,0 days 02:20:51.891000,GAS,10,0 days 00:01:16.385000,40.0,4.0,,,0 days 00:00:19.554000,0 days 00:00:39.413000,0 days 00:00:17.418000,0 days 02:19:55.058000,0 days 02:20:34.471000,0 days 02:20:51.889000,,246.0,312.0,293.0,False,MEDIUM,14.0,True,Alpine,0 days 02:19:35.506000,2023-11-05 18:20:35.509,1,9.0,False,,False,True,20.4,58.0,927.7,False,47.2,161,1.0,Race,São Paulo Grand Prix
9843,0 days 02:22:08.406000,GAS,10,0 days 00:01:16.515000,41.0,4.0,,,0 days 00:00:19.516000,0 days 00:00:39.520000,0 days 00:00:17.479000,0 days 02:21:11.405000,0 days 02:21:50.925000,0 days 02:22:08.404000,319.0,244.0,313.0,295.0,False,MEDIUM,15.0,True,Alpine,0 days 02:20:51.891000,2023-11-05 18:21:51.894,1,9.0,False,,False,True,20.4,59.0,927.9,False,47.0,152,1.2,Race,São Paulo Grand Prix
9844,0 days 02:23:24.669000,GAS,10,0 days 00:01:16.263000,42.0,4.0,,,0 days 00:00:19.437000,0 days 00:00:39.469000,0 days 00:00:17.357000,0 days 02:22:27.841000,0 days 02:23:07.310000,0 days 02:23:24.667000,,246.0,330.0,297.0,False,MEDIUM,16.0,True,Alpine,0 days 02:22:08.406000,2023-11-05 18:23:08.409,1,9.0,False,,False,True,20.5,58.0,927.7,False,47.1,161,2.0,Race,São Paulo Grand Prix
9845,0 days 02:24:41.299000,GAS,10,0 days 00:01:16.630000,43.0,4.0,,,0 days 00:00:19.515000,0 days 00:00:39.547000,0 days 00:00:17.568000,0 days 02:23:44.182000,0 days 02:24:23.729000,0 days 02:24:41.297000,311.0,250.0,301.0,313.0,False,MEDIUM,17.0,True,Alpine,0 days 02:23:24.669000,2023-11-05 18:24:24.672,1,8.0,False,,False,True,20.5,59.0,927.7,False,46.9,191,2.0,Race,São Paulo Grand Prix
9846,0 days 02:25:58.329000,GAS,10,0 days 00:01:17.030000,44.0,4.0,,,0 days 00:00:19.624000,0 days 00:00:39.785000,0 days 00:00:17.621000,0 days 02:25:00.921000,0 days 02:25:40.706000,0 days 02:25:58.327000,299.0,243.0,309.0,287.0,False,MEDIUM,18.0,True,Alpine,0 days 02:24:41.299000,2023-11-05 18:25:41.302,1,8.0,False,,False,True,20.4,59.0,927.7,False,47.1,182,2.5,Race,São Paulo Grand Prix
9847,0 days 02:27:14.948000,GAS,10,0 days 00:01:16.619000,45.0,4.0,,,0 days 00:00:19.661000,0 days 00:00:39.328000,0 days 00:00:17.630000,0 days 02:26:17.988000,0 days 02:26:57.316000,0 days 02:27:14.946000,300.0,244.0,310.0,290.0,False,MEDIUM,19.0,True,Alpine,0 days 02:25:58.329000,2023-11-05 18:26:58.332,1,8.0,False,,False,True,20.3,59.0,927.9,False,47.1,164,1.5,Race,São Paulo Grand Prix
9848,0 days 02:28:35.512000,GAS,10,0 days 00:01:20.564000,46.0,4.0,,0 days 02:28:32.589000,0 days 00:00:19.547000,0 days 00:00:39.519000,0 days 00:00:21.498000,0 days 02:27:34.493000,0 days 02:28:14.012000,0 days 02:28:35.510000,303.0,244.0,,,False,MEDIUM,20.0,True,Alpine,0 days 02:27:14.948000,2023-11-05 18:28:14.951,1,9.0,False,,False,False,20.3,59.0,927.9,False,46.8,233,1.2,Race,São Paulo Grand Prix
9849,0 days 02:30:07.714000,GAS,10,0 days 00:01:32.202000,47.0,5.0,0 days 02:28:56.229000,,0 days 00:00:36.964000,0 days 00:00:38.184000,0 days 00:00:17.054000,0 days 02:29:12.474000,0 days 02:29:50.658000,0 days 02:30:07.712000,300.0,248.0,309.0,,False,SOFT,1.0,True,Alpine,0 days 02:28:35.512000,2023-11-05 18:29:35.515,1,10.0,False,,False,False,20.3,58.0,927.9,False,46.7,148,1.1,Race,São Paulo Grand Prix
9850,0 days 02:31:22.235000,GAS,10,0 days 00:01:14.521000,48.0,5.0,,,0 days 00:00:19.161000,0 days 00:00:38.402000,0 days 00:00:16.958000,0 days 02:30:26.873000,0 days 02:31:05.275000,0 days 02:31:22.233000,306.0,244.0,322.0,299.0,True,SOFT,2.0,True,Alpine,0 days 02:30:07.714000,2023-11-05 18:31:07.717,1,9.0,False,,False,True,20.3,58.0,927.7,False,46.2,197,1.3,Race,São Paulo Grand Prix
9851,0 days 02:32:36.938000,GAS,10,0 days 00:01:14.703000,49.0,5.0,,,0 days 00:00:19.059000,0 days 00:00:38.666000,0 days 00:00:16.978000,0 days 02:31:41.292000,0 days 02:32:19.958000,0 days 02:32:36.936000,319.0,249.0,326.0,307.0,False,SOFT,3.0,True,Alpine,0 days 02:31:22.235000,2023-11-05 18:32:22.238,1,9.0,False,,False,True,20.2,58.0,927.7,False,45.4,150,1.5,Race,São Paulo Grand Prix
9852,0 days 02:33:51.907000,GAS,10,0 days 00:01:14.969000,50.0,5.0,,,0 days 00:00:19.158000,0 days 00:00:38.527000,0 days 00:00:17.284000,0 days 02:32:56.094000,0 days 02:33:34.621000,0 days 02:33:51.905000,309.0,247.0,303.0,316.0,False,SOFT,4.0,True,Alpine,0 days 02:32:36.938000,2023-11-05 18:33:36.941,1,8.0,False,,False,True,20.2,58.0,927.9,False,44.9,157,2.2,Race,São Paulo Grand Prix
9853,0 days 02:35:07.021000,GAS,10,0 days 00:01:15.114000,51.0,5.0,,,0 days 00:00:19.358000,0 days 00:00:38.593000,0 days 00:00:17.163000,0 days 02:34:11.263000,0 days 02:34:49.856000,0 days 02:35:07.019000,299.0,243.0,306.0,284.0,False,SOFT,5.0,True,Alpine,0 days 02:33:51.907000,2023-11-05 18:34:51.910,1,8.0,False,,False,True,20.3,59.0,927.7,False,43.2,181,1.5,Race,São Paulo Grand Prix
9854,0 days 02:36:22.057000,GAS,10,0 days 00:01:15.036000,52.0,5.0,,,0 days 00:00:19.275000,0 days 00:00:38.529000,0 days 00:00:17.232000,0 days 02:35:26.294000,0 days 02:36:04.823000,0 days 02:36:22.055000,305.0,248.0,310.0,286.0,False,SOFT,6.0,True,Alpine,0 days 02:35:07.021000,2023-11-05 18:36:07.024,1,8.0,False,,False,True,20.3,59.0,927.7,False,41.8,0,1.1,Race,São Paulo Grand Prix
9855,0 days 02:37:37.088000,GAS,10,0 days 00:01:15.031000,53.0,5.0,,,0 days 00:00:19.300000,0 days 00:00:38.678000,0 days 00:00:17.053000,0 days 02:36:41.355000,0 days 02:37:20.033000,0 days 02:37:37.086000,306.0,252.0,324.0,285.0,False,SOFT,7.0,True,Alpine,0 days 02:36:22.057000,2023-11-05 18:37:22.060,1,8.0,False,,False,True,20.3,58.0,927.7,False,41.1,183,0.6,Race,São Paulo Grand Prix
9856,0 days 02:38:52.152000,GAS,10,0 days 00:01:15.064000,54.0,5.0,,,0 days 00:00:19.218000,0 days 00:00:38.634000,0 days 00:00:17.212000,0 days 02:37:56.304000,0 days 02:38:34.938000,0 days 02:38:52.150000,,246.0,310.0,299.0,False,SOFT,8.0,True,Alpine,0 days 02:37:37.088000,2023-11-05 18:38:37.091,1,8.0,False,,False,True,20.3,59.0,927.9,False,40.5,160,1.1,Race,São Paulo Grand Prix
9857,0 days 02:40:07.458000,GAS,10,0 days 00:01:15.306000,55.0,5.0,,,0 days 00:00:19.309000,0 days 00:00:38.736000,0 days 00:00:17.261000,0 days 02:39:11.459000,0 days 02:39:50.195000,0 days 02:40:07.456000,,247.0,310.0,293.0,False,SOFT,9.0,True,Alpine,0 days 02:38:52.152000,2023-11-05 18:39:52.155,1,8.0,False,,False,True,20.2,59.0,927.7,False,40.5,304,1.1,Race,São Paulo Grand Prix
9858,0 days 02:41:22.783000,GAS,10,0 days 00:01:15.325000,56.0,5.0,,,0 days 00:00:19.318000,0 days 00:00:38.704000,0 days 00:00:17.303000,0 days 02:40:26.774000,0 days 02:41:05.478000,0 days 02:41:22.781000,,246.0,311.0,290.0,False,SOFT,10.0,True,Alpine,0 days 02:40:07.458000,2023-11-05 18:41:07.461,1,7.0,False,,False,True,20.0,58.0,927.9,False,39.6,179,1.1,Race,São Paulo Grand Prix
9859,0 days 02:42:37.842000,GAS,10,0 days 00:01:15.059000,57.0,5.0,,,0 days 00:00:19.221000,0 days 00:00:38.588000,0 days 00:00:17.250000,0 days 02:41:42.002000,0 days 02:42:20.590000,0 days 02:42:37.840000,305.0,248.0,310.0,292.0,False,SOFT,11.0,True,Alpine,0 days 02:41:22.783000,2023-11-05 18:42:22.786,1,7.0,False,,False,True,20.0,59.0,927.7,False,39.6,197,1.0,Race,São Paulo Grand Prix
9860,0 days 02:43:52.759000,GAS,10,0 days 00:01:14.917000,58.0,5.0,,,0 days 00:00:19.176000,0 days 00:00:38.536000,0 days 00:00:17.205000,0 days 02:42:57.016000,0 days 02:43:35.552000,0 days 02:43:52.757000,,248.0,309.0,294.0,False,SOFT,12.0,True,Alpine,0 days 02:42:37.842000,2023-11-05 18:43:37.845,1,7.0,False,,False,True,20.0,59.0,927.9,False,38.8,160,1.2,Race,São Paulo Grand Prix
9861,0 days 02:45:07.553000,GAS,10,0 days 00:01:14.794000,59.0,5.0,,,0 days 00:00:19.190000,0 days 00:00:38.409000,0 days 00:00:17.195000,0 days 02:44:11.947000,0 days 02:44:50.356000,0 days 02:45:07.551000,304.0,250.0,309.0,298.0,False,SOFT,13.0,True,Alpine,0 days 02:43:52.759000,2023-11-05 18:44:52.762,1,7.0,False,,False,True,19.9,58.0,927.7,False,38.7,200,0.8,Race,São Paulo Grand Prix
9862,0 days 02:46:22.171000,GAS,10,0 days 00:01:14.618000,60.0,5.0,,,0 days 00:00:19.212000,0 days 00:00:38.217000,0 days 00:00:17.189000,0 days 02:45:26.763000,0 days 02:46:04.980000,0 days 02:46:22.169000,305.0,250.0,309.0,293.0,False,SOFT,14.0,True,Alpine,0 days 02:45:07.553000,2023-11-05 18:46:07.556,1,7.0,False,,False,True,19.8,58.0,927.9,False,38.0,177,1.2,Race,São Paulo Grand Prix
9863,0 days 02:47:36.898000,GAS,10,0 days 00:01:14.727000,61.0,5.0,,,0 days 00:00:19.167000,0 days 00:00:38.373000,0 days 00:00:17.187000,0 days 02:46:41.336000,0 days 02:47:19.709000,0 days 02:47:36.896000,306.0,249.0,309.0,297.0,False,SOFT,15.0,True,Alpine,0 days 02:46:22.171000,2023-11-05 18:47:22.174,1,7.0,False,,False,True,19.8,58.0,927.7,False,37.9,176,2.4,Race,São Paulo Grand Prix
9864,0 days 02:48:51.569000,GAS,10,0 days 00:01:14.671000,62.0,5.0,,,0 days 00:00:19.122000,0 days 00:00:38.379000,0 days 00:00:17.170000,0 days 02:47:56.018000,0 days 02:48:34.397000,0 days 02:48:51.567000,,251.0,309.0,294.0,False,SOFT,16.0,True,Alpine,0 days 02:47:36.898000,2023-11-05 18:48:36.901,1,7.0,False,,False,True,19.8,59.0,927.9,False,37.8,182,2.0,Race,São Paulo Grand Prix
9865,0 days 02:50:06.223000,GAS,10,0 days 00:01:14.654000,63.0,5.0,,,0 days 00:00:19.095000,0 days 00:00:38.412000,0 days 00:00:17.147000,0 days 02:49:10.662000,0 days 02:49:49.074000,0 days 02:50:06.221000,305.0,252.0,309.0,302.0,False,SOFT,17.0,True,Alpine,0 days 02:48:51.569000,2023-11-05 18:49:51.572,1,7.0,False,,False,True,19.9,60.0,927.7,False,37.6,177,1.3,Race,São Paulo Grand Prix
9866,0 days 02:51:21.123000,GAS,10,0 days 00:01:14.900000,64.0,5.0,,,0 days 00:00:19.147000,0 days 00:00:38.431000,0 days 00:00:17.322000,0 days 02:50:25.368000,0 days 02:51:03.799000,0 days 02:51:21.121000,306.0,248.0,309.0,301.0,False,SOFT,18.0,True,Alpine,0 days 02:50:06.223000,2023-11-05 18:51:06.226,1,7.0,False,,False,True,19.9,59.0,927.7,False,37.8,154,1.6,Race,São Paulo Grand Prix
9867,0 days 02:52:36.061000,GAS,10,0 days 00:01:14.938000,65.0,5.0,,,0 days 00:00:19.213000,0 days 00:00:38.492000,0 days 00:00:17.233000,0 days 02:51:40.334000,0 days 02:52:18.826000,0 days 02:52:36.059000,305.0,254.0,309.0,299.0,False,SOFT,19.0,True,Alpine,0 days 02:51:21.123000,2023-11-05 18:52:21.126,1,7.0,False,,False,True,19.8,60.0,927.9,False,37.8,153,1.2,Race,São Paulo Grand Prix
9868,0 days 02:53:51.078000,GAS,10,0 days 00:01:15.017000,66.0,5.0,,,0 days 00:00:19.179000,0 days 00:00:38.591000,0 days 00:00:17.247000,0 days 02:52:55.238000,0 days 02:53:33.829000,0 days 02:53:51.076000,307.0,248.0,310.0,302.0,False,SOFT,20.0,True,Alpine,0 days 02:52:36.061000,2023-11-05 18:53:36.064,1,7.0,False,,False,True,19.8,60.0,927.7,False,37.1,159,1.3,Race,São Paulo Grand Prix
9869,0 days 02:55:06.045000,GAS,10,0 days 00:01:14.967000,67.0,5.0,,,0 days 00:00:19.115000,0 days 00:00:38.591000,0 days 00:00:17.261000,0 days 02:54:10.191000,0 days 02:54:48.782000,0 days 02:55:06.043000,308.0,252.0,308.0,300.0,False,SOFT,21.0,True,Alpine,0 days 02:53:51.078000,2023-11-05 18:54:51.081,1,7.0,False,,False,True,19.7,59.0,927.7,False,37.1,175,1.7,Race,São Paulo Grand Prix
9870,0 days 02:56:21.292000,GAS,10,0 days 00:01:15.247000,68.0,5.0,,,0 days 00:00:19.173000,0 days 00:00:38.772000,0 days 00:00:17.302000,0 days 02:55:25.216000,0 days 02:56:03.988000,0 days 02:56:21.290000,307.0,251.0,308.0,303.0,False,SOFT,22.0,True,Alpine,0 days 02:55:06.045000,2023-11-05 18:56:06.048,1,7.0,False,,False,True,19.7,60.0,927.7,False,36.8,179,2.2,Race,São Paulo Grand Prix
9871,0 days 02:57:36.387000,GAS,10,0 days 00:01:15.095000,69.0,5.0,,,0 days 00:00:19.089000,0 days 00:00:38.684000,0 days 00:00:17.322000,0 days 02:56:40.379000,0 days 02:57:19.063000,0 days 02:57:36.385000,304.0,248.0,307.0,,False,SOFT,23.0,True,Alpine,0 days 02:56:21.292000,2023-11-05 18:57:21.295,1,7.0,False,,False,True,19.6,61.0,927.9,False,36.6,152,1.5,Race,São Paulo Grand Prix
9872,0 days 02:58:51.500000,GAS,10,0 days 00:01:15.113000,70.0,5.0,,,0 days 00:00:19.153000,0 days 00:00:38.721000,0 days 00:00:17.239000,0 days 02:57:55.538000,0 days 02:58:34.259000,0 days 02:58:51.498000,305.0,250.0,308.0,302.0,False,SOFT,24.0,True,Alpine,0 days 02:57:36.387000,2023-11-05 18:58:36.390,1,7.0,False,,False,True,19.7,61.0,927.7,False,36.4,177,1.2,Race,São Paulo Grand Prix
9873,0 days 03:00:08.083000,GAS,10,0 days 00:01:16.583000,71.0,5.0,,,0 days 00:00:19.371000,0 days 00:00:39.145000,0 days 00:00:18.067000,0 days 02:59:10.869000,0 days 02:59:50.014000,0 days 03:00:08.081000,,226.0,218.0,273.0,False,SOFT,25.0,True,Alpine,0 days 02:58:51.500000,2023-11-05 18:59:51.503,1,7.0,False,,False,True,19.8,60.0,927.7,False,36.5,159,0.8,Race,São Paulo Grand Prix
9874,0 days 01:04:28.025000,HAM,44,0 days 00:02:04.866000,1.0,1.0,,0 days 01:04:24.882000,,0 days 00:01:03.429000,0 days 00:00:36.902000,,0 days 01:03:51.163000,0 days 01:04:28.055000,298.0,189.0,,216.0,False,SOFT,4.0,False,Mercedes,0 days 01:02:22.839000,2023-11-05 17:03:22.842,124,6.0,False,,False,False,20.6,58.0,928.0,False,47.8,181,1.1,Race,São Paulo Grand Prix
9875,0 days 01:06:49.919000,HAM,44,0 days 00:02:21.894000,2.0,2.0,0 days 01:04:43.475000,0 days 01:06:46.864000,0 days 00:00:43.347000,0 days 00:01:01.865000,0 days 00:00:36.682000,0 days 01:05:11.380000,0 days 01:06:13.245000,0 days 01:06:49.927000,156.0,156.0,,,False,SOFT,5.0,False,Mercedes,0 days 01:04:28.025000,2023-11-05 17:05:28.028,45,3.0,False,,False,False,20.6,60.0,928.0,False,47.1,178,1.2,Race,São Paulo Grand Prix
9876,0 days 01:32:20.723000,HAM,44,,3.0,3.0,0 days 01:30:13.270000,,,0 days 00:00:46.514000,0 days 00:00:53.974000,,0 days 01:31:26.894000,0 days 01:32:20.862000,265.0,202.0,53.0,,False,SOFT,4.0,False,Mercedes,0 days 01:30:00.364000,2023-11-05 17:31:00.367,1,3.0,False,,False,False,20.7,55.0,927.9,False,49.2,198,2.2,Race,São Paulo Grand Prix
9877,0 days 01:34:26.212000,HAM,44,0 days 00:02:05.489000,4.0,3.0,,,0 days 00:01:08.028000,0 days 00:00:39.877000,0 days 00:00:17.584000,0 days 01:33:28.759000,0 days 01:34:08.636000,0 days 01:34:26.220000,296.0,244.0,299.0,213.0,True,SOFT,5.0,False,Mercedes,0 days 01:32:20.723000,2023-11-05 17:33:20.726,1,4.0,False,,False,True,20.8,56.0,927.9,False,48.7,98,1.7,Race,São Paulo Grand Prix
9878,0 days 01:35:43.050000,HAM,44,0 days 00:01:16.838000,5.0,3.0,,,0 days 00:00:20.084000,0 days 00:00:39.162000,0 days 00:00:17.592000,0 days 01:34:46.304000,0 days 01:35:25.466000,0 days 01:35:43.058000,297.0,244.0,296.0,279.0,True,SOFT,6.0,False,Mercedes,0 days 01:34:26.212000,2023-11-05 17:35:26.215,1,4.0,False,,False,True,21.0,55.0,927.7,False,50.2,180,0.8,Race,São Paulo Grand Prix
